Date,Balanced Advantage Category,Corporate Bond Category,Liquid Category,US Equity FOF Category,Large Cap Category,Small Cap Category,Mid Cap Category,Flexi Cap Category,Aggressive Hybrid Category
2009-04-28,,,589.8074,,33.737,,1334.7798,,
2009-04-29,,,589.8074,,34.85,,1362.9784,,
2009-05-04,,,589.8074,,36.598,,1432.9747,,
2009-05-05,,,589.8017,,37.284,,1464.8729,,
2009-05-06,,,589.8074,,36.761,,1438.4744,,
2009-05-07,,,589.8017,,36.918,,1477.3723,,
2009-05-08,,,589.8074,,36.265,,1477.3224,,
2009-05-11,,,589.7955,,35.73,,1447.9238,,
2009-05-12,,,589.8074,,37.073,,1464.1229,,
2009-05-13,,,589.8074,,36.816,,1457.5233,,
2009-05-14,,,589.7955,,36.228,,1473.9725,,
2009-05-15,,,589.8074,,37.301,,1494.5714,,
2009-05-18,,,589.8074,,42.757,,1703.7104,,
2009-05-19,,,589.7955,,43.328,,1757.2576,,
2009-05-20,,,589.8017,,42.864,,1908.8496,,
2009-05-21,,,589.8074,,42.179,,1895.9003,,
2009-05-22,,,589.8017,,42.669,,1920.499,,
2009-05-25,,,589.8074,,42.609,,1965.5466,,
2009-05-26,,,589.7955,,41.624,,1885.1008,,
2009-05-27,,,589.8074,,43.288,,1964.2968,,
2009-05-28,,,589.8074,,43.479,,1975.7461,,
2009-05-29,,,589.8074,,44.607,,2031.3431,,
2009-06-01,,,589.7955,,45.467,,2101.7893,,
2009-06-02,,,589.8074,,45.282,,2123.3384,,
2009-06-03,,,589.8074,,45.489,,2158.1865,,
2009-06-04,,,589.8074,,45.789,,2211.7837,,
2009-06-05,,,589.7955,,46.02,,2198.4846,,
2009-06-08,,,589.7955,,44.492,,2079.1907,,
2009-06-09,,,589.8074,,45.542,,2154.9868,,
2009-06-10,,,589.7955,,46.69,,2209.5337,,
2009-06-11,,,589.8074,,46.628,,2190.6848,,
2009-06-12,,,589.8074,,46.051,,2132.488,,
2009-06-15,,,589.8017,,45.106,,2106.1392,,
2009-06-16,,,589.7955,,45.628,,2129.0881,,
2009-06-17,,,589.8017,,44.053,,2048.5923,,
2009-06-18,,,589.7955,,43.164,,1987.3955,,
2009-06-19,,,589.7955,,43.875,,2030.0933,,
2009-06-22,,,589.8074,,43.067,,2019.8938,,
2009-06-23,,,589.7955,,43.24,,2023.2937,,
2009-06-24,,,589.8074,,43.453,,2075.491,,
2009-06-25,,,589.7955,,42.969,,2063.9917,,
2009-06-26,,,589.8074,,44.123,,2114.3389,,
2009-06-29,,,589.8074,,44.647,,2135.4377,,
2009-06-30,,,589.8017,,43.54,,2060.0916,,
2009-07-01,,,589.7955,,44.052,,2083.2903,,
2009-07-02,,,589.8074,,44.285,,2081.9907,,
2009-07-03,,,589.7955,,44.867,,2113.0388,,
2009-07-06,,,589.8074,,42.433,,1985.3956,,
2009-07-07,,,589.8074,,42.795,,2013.4941,,
2009-07-08,,,589.7955,,40.973,,1936.8982,,
2009-07-09,,,589.7955,,41.089,,1951.7974,,
2009-07-10,,,589.7955,,40.338,,1903.9999,,
2009-07-13,,,589.8074,,39.887,,1841.0032,,
2009-07-14,,,589.8017,,41.434,,1920.649,,
2009-07-15,,,589.8074,,42.506,,2013.3441,,
2009-07-16,,,589.8074,,42.389,,2008.4944,,
2009-07-17,,,589.8017,,43.885,,2056.8418,,
2009-07-20,,,589.8017,,44.996,,2106.2891,,
2009-07-21,,,589.7955,,44.68,,2103.9395,,
2009-07-22,,,589.7955,,44.081,,2079.1907,,
2009-07-23,,,589.8074,,45.21,,2126.2383,,
2009-07-24,,,589.8074,,45.599,,2168.386,,
2009-07-27,,,589.7955,,45.556,,2197.3845,,
2009-07-28,,,589.7955,,45.621,,2222.083,,
2009-07-29,,,589.7955,,45.051,,2200.2344,,
2009-07-30,,,589.8074,,45.488,,2210.9338,,
2009-07-31,,,589.7955,,46.138,,2231.1829,,
2009-08-03,,,589.8017,,46.927,,2277.4304,,
2009-08-04,,,589.8074,,46.646,,2258.6814,,
2009-08-05,,,589.8017,,46.749,,2251.0815,,
2009-08-06,,,589.8017,,45.717,,2199.6843,,
2009-08-07,,,589.7955,,44.763,,2147.4873,,
2009-08-10,,,589.8074,,44.405,,2105.6394,,
2009-08-11,,,589.7955,,44.705,,2139.3875,,
2009-08-12,,,589.7955,,44.717,,2146.5872,,
2009-08-13,,,589.8074,,46.062,,2223.333,,
2009-08-14,,,589.8074,,45.94,,2233.1826,,
2009-08-17,,,589.8074,,44.198,,2135.3877,,
2009-08-18,,,589.8017,,44.6941,,2184.5852,,
2009-08-19,,,589.8017,,44.0468,,2162.1863,,
2009-08-20,,,589.8017,,44.6432,,2174.7856,,
2009-08-21,,,589.8017,,45.4,,2199.3342,,
2009-08-24,,,589.8074,,46.499,,2260.0811,,
2009-08-25,,,589.8074,,46.489,,2282.98,,
2009-08-26,,,589.7955,,46.806,,2312.6785,,
2009-08-27,,,589.8074,,46.839,,2314.6284,,
2009-08-28,,,589.8074,,47.16,,2330.4775,,
2009-08-31,,,589.8074,,46.745,,2322.8779,,
2009-09-01,,,589.8074,,45.895,,2296.4292,,
2009-09-02,,,589.8074,,46.088,,2291.9294,,
2009-09-03,,,589.7955,,45.77,,2289.6296,,
2009-09-04,,,589.8074,,46.78,,2321.428,,
2009-09-07,,,589.8074,,47.716,,2359.926,,
2009-09-08,,,589.7955,,47.787,,2354.1763,,
2009-09-09,,,589.7955,,47.878,,2347.7266,,
2009-09-10,,,589.7955,,47.855,,2341.627,,
2009-09-11,,,589.8017,,48.18,,2337.2273,,
2009-09-14,,,589.8017,,48.013,,2335.5771,,
2009-09-15,,,589.8074,,48.757,,2388.3745,,
2009-09-16,,,589.8017,,49.261,,2426.1726,,
2009-09-17,,,589.8074,,49.556,,2433.772,,
2009-09-18,,,589.8074,,49.571,,2441.5715,,
2009-09-22,,,589.8017,,50.062,,2467.1704,,
2009-09-23,,,589.7955,,49.411,,2436.9719,,
2009-09-24,,,589.8074,,49.652,,2452.1711,,
2009-09-25,,,589.8017,,49.493,,2467.0703,,
2009-09-29,,,589.7955,,49.698,,2493.6189,,
2009-09-30,,,589.8074,,50.477,,2512.918,,
2009-10-01,,,589.7955,,50.599,,2507.4683,,
2009-10-05,,,589.8074,,50.018,,2464.6204,,
2009-10-06,,,589.8074,,50.359,,2470.9202,,
2009-10-07,,,589.8074,,49.798,,2504.8184,,
2009-10-08,,,589.7955,,49.871,,2528.0671,,
2009-10-09,,,589.8017,,49.329,,2516.5676,,
2009-10-12,,,589.7955,,50.366,,2566.7151,,
2009-10-13,,,589.8017,,50.6583,,,,
2009-10-14,,,589.8074,,50.98,,2604.313,,
2009-10-15,,,589.7955,,51.034,,2610.1128,,
2009-10-16,,,589.8017,,51.299,,2635.8613,,
2009-10-20,,,589.7955,,51.017,,2643.9612,,
2009-10-21,,,589.8074,,50.66,,2598.5132,,
2009-10-22,,,589.7955,,49.965,,2535.1667,,
2009-10-23,,,589.7955,,50.124,,2556.3157,,
2009-10-26,,,589.7955,,49.868,,2518.8176,,
2009-10-27,,,589.7955,,48.809,,2427.5723,,
2009-10-28,,,589.8074,,48.51,,2414.873,,
2009-10-29,,,589.7955,,47.978,,2358.5759,,
2009-10-30,,,589.7955,,47.559,,2356.876,,
2009-11-03,,,589.8017,,46.152,,2276.9805,,
2009-11-04,,,589.8017,,47.522,,2356.1262,,
2009-11-05,,,589.7955,,48.109,,2406.2236,,
2009-11-06,,,589.7955,,48.337,,2448.4214,,
2009-11-09,,,589.7955,,49.309,,2507.1182,,
2009-11-10,,,589.212,,49.288,,2495.1189,,
2009-11-11,,,589.8017,,50.132,,2564.8152,,
2009-11-12,,,589.7955,,49.996,,2528.4172,,
2009-11-13,,,589.7955,,50.35,,2538.3164,,
2009-11-16,,,589.7955,,50.771,,2563.8152,,
2009-11-17,,,589.8017,,50.821,,2563.4653,,
2009-11-18,,,589.8074,,50.682,,2570.3147,,
2009-11-19,,,589.8074,,50.148,,2518.1177,,
2009-11-20,,,589.8074,,50.821,,2548.166,,
2009-11-23,,,589.7955,,51.047,,2554.4158,,
2009-11-24,,,589.8074,,51.037,,2566.615,,
2009-11-25,,,589.8074,,51.073,,2557.5654,,
2009-11-26,,,589.7955,,50.232,,2508.5181,,
2009-11-27,,,589.8074,,49.743,,2479.4697,,
2009-11-30,,,589.7955,,50.312,,2527.7173,,
2009-12-01,,,589.7955,,51.33,,2572.6147,,
2009-12-02,,,589.8074,,51.079,,2586.564,,
2009-12-03,,,589.7955,,51.346,,2611.0627,,
2009-12-04,,,589.7955,,51.162,,2612.2625,,
2009-12-07,,,589.7955,,50.727,,2590.5137,,
2009-12-08,,,589.8074,,51.512,,2628.9119,,
2009-12-09,,,589.7955,,51.107,,2614.7625,,
2009-12-10,,,589.8074,,51.4,,2625.812,,
2009-12-11,,,589.8017,,51.124,,2603.7629,,
2009-12-14,,,589.8074,,51.042,,2588.814,,
2009-12-15,,,589.8074,,50.488,,2541.9165,,
2009-12-16,,,589.7955,,50.56,,2560.7654,,
2009-12-17,,,589.7955,,50.488,,2583.0642,,
2009-12-18,,,589.7955,,50.116,,2562.4153,,
2009-12-21,,,589.8074,,49.793,,2545.2661,,
2009-12-22,,,589.8074,,50.335,,2555.3657,,
2009-12-23,,,589.7955,,51.769,,2613.4626,,
2009-12-24,,,589.8074,,51.958,,2625.7122,,
2009-12-29,,,589.8074,,52.096,,2636.0112,,
2009-12-30,,,589.8074,,51.791,,2645.4109,,
2009-12-31,,,589.8074,,52.171,,2642.011,,
2010-01-04,,,589.8017,,52.393,,2689.7087,,
2010-01-05,,,589.8017,,52.896,,2744.1558,,
2010-01-06,,,589.8017,,53.087,,2759.8049,,
2010-01-07,,,589.8074,,52.806,,2741.106,,
2010-01-08,,,589.8017,,52.585,,2744.0056,,
2010-01-11,,,589.8074,,52.791,,2758.0549,,
2010-01-12,,,589.8074,,52.304,,2726.7566,,
2010-01-13,,,589.8074,,52.732,,2756.0051,,
2010-01-14,,,589.7955,,52.734,,2785.9536,,
2010-01-15,,,589.7955,,52.859,,2794.603,,
2010-01-18,,,589.8017,,52.7,,2797.853,,
2010-01-19,,,589.8017,,52.7,,2765.1548,,
2010-01-20,,,589.8017,,52.995,,2746.4558,,
2010-01-21,,,589.8017,,51.0752,,2670.1597,,
2010-01-22,,,589.8017,,50.9,,2644.6111,,
2010-01-25,,,589.8017,,51.9,,2602.2632,,
2010-01-27,,,589.8017,,49.4,,2492.1189,,
2010-01-28,,,589.8017,,49.36,,2500.6685,,
2010-01-29,,,589.8017,,49.695,,2539.0664,,
2010-02-01,,,589.8017,,50.49,,2583.8643,,
2010-02-02,,,589.8017,,49.325,,2551.0159,,
2010-02-03,,,589.8017,,49.455,,2612.1125,,
2010-02-04,,,589.8017,,49.2,,2543.6663,,
2010-02-05,,,589.7955,,54.5,,2479.3196,,
2010-02-08,,,589.7955,,48.205,,2513.5679,,
2010-02-09,,,589.7955,,48.5,,2539.9666,,
2010-02-10,,,589.8017,,48.49,,2522.1174,,
2010-02-11,,,589.7955,,48.5,,2547.7161,,
2010-02-15,,,589.8017,,47.81,,2541.6165,,
2010-02-16,,,589.8017,,49.0,,2566.2151,,
2010-02-17,,,589.8017,,49.45,,2596.5635,,
2010-02-18,,,589.8017,,49.1,,2581.0142,,
2010-02-19,,,589.8017,,48.6,,2537.2168,,
2010-02-22,,,589.8017,,49.0,,2519.1677,,
2010-02-23,,,589.7955,,49.365,,2506.5181,,
2010-02-24,,,589.8017,,48.705,,2501.2185,,
2010-02-25,,,589.7955,,48.6,,2483.0693,,
2010-02-26,,,589.7955,,49.3,,2515.5176,,
2010-03-02,,,589.7955,,50.4,,2574.9148,,
2010-03-03,,,589.7955,,51.0155,,2615.5625,,
2010-03-04,,,589.7955,,50.96,,2641.311,,
2010-03-05,,,589.7955,,51.01,,2666.9099,,
2010-03-08,,,589.8017,,51.28,,2679.6592,,
2010-03-09,,,589.7955,,51.0,,2651.4607,,
2010-03-10,,,589.7955,,51.305,,2642.261,,
2010-03-11,,,589.7955,,51.69,,2643.8611,,
2010-03-12,,,589.7955,,51.475,,2639.3113,,
2010-03-15,,,589.8017,,51.405,,2628.7617,,
2010-03-16,,,589.8017,,52.14,,2655.8103,,
2010-03-17,,,589.7955,,52.69,,2668.9597,,
2010-03-18,,,589.7955,,52.495,,2681.3091,,
2010-03-19,,,589.8017,,52.85,,2683.8589,,
2010-03-22,,,589.7955,,52.3,,2663.71,,
2010-03-23,,,589.7955,,52.415,,2683.959,,
2010-03-25,,,589.7955,,52.765,,2673.4094,,
2010-03-26,,,589.8017,,52.915,,2694.6584,,
2010-03-29,,,589.8017,,52.9,,2692.2085,,
2010-03-30,,,589.8017,,52.8,,2686.1089,,
2010-03-31,,,589.8017,,52.605,,2692.8083,,
2010-04-01,,,589.7955,,53.1,,2712.8074,,
2010-04-05,,,589.8017,,53.845,,2756.4551,,
2010-04-06,,,589.8017,,53.4,,2770.3042,,
2010-04-07,,,589.8017,,53.43,,2776.854,,
2010-04-08,,,589.8017,,53.15,,2758.7051,,
2010-04-09,,,589.8017,,53.055,,2791.8533,,
2010-04-12,,,589.8017,,53.1,,2785.1035,,
2010-04-13,,,589.8017,,53.01,,2780.3538,,
2010-04-15,,,589.8017,,52.94,,2770.7043,,
2010-04-16,,,589.8017,,52.5,,2763.9548,,
2010-04-19,,,589.8017,,52.23,,2724.3066,,
2010-04-20,,,589.8017,,52.17,,2763.8547,,
2010-04-21,,,589.8017,,52.215,,2780.3037,,
2010-04-22,,,589.7955,,52.71,,2775.104,,
2010-04-23,,,589.8017,,53.08,,2782.4038,,
2010-04-26,,,589.7955,,52.6,,2799.8027,,
2010-04-27,,,589.8017,,53.0,,2801.3027,,
2010-04-28,,,589.7955,,52.175,,2770.0542,,
2010-04-29,,,589.8017,,52.355,,2797.1531,,
2010-04-30,,,589.8017,,52.405,,2837.8508,,
2010-05-03,,,589.7955,,52.15,,2828.7014,,
2010-05-04,,,589.7955,,51.41,,2764.7546,,
2010-05-05,,,589.7955,,51.56,,2790.1533,,
2010-05-06,,,589.8017,,51.185,,2777.854,,
2010-05-07,,,589.7955,,50.2,,2689.1587,,
2010-05-10,,,589.7955,,51.945,,2759.8049,,
2010-05-11,,,589.8017,,51.205,,2728.4065,,
2010-05-12,,,589.8017,,51.7252,,2736.1062,,
2010-05-13,,,589.8017,,51.89,,2767.3044,,
2010-05-14,,,589.8017,,50.935,,2728.5063,,
2010-05-17,,,589.7955,,50.95,,2716.8572,,
2010-05-18,,,589.8017,,50.935,,2716.6072,,
2010-05-19,,,589.8017,,50.8,,2630.8616,,
2010-05-20,,,589.8017,,50.455,,2630.1118,,
2010-05-21,,,589.7955,,49.9,,2601.3132,,
2010-05-24,,,589.8017,,50.07,,2607.6628,,
2010-05-25,,,589.7955,,49.6,,2522.7673,,
2010-05-26,,,589.8017,,49.59,,2557.7654,,
2010-05-27,,,589.7955,,49.8,,2580.5142,,
2010-05-28,,,589.7955,,50.51,,2629.2617,,
2010-05-31,,,589.8017,,50.63,,2654.2603,,
2010-06-01,,,589.8017,,50.0,,2611.9128,,
2010-06-02,,,589.7955,,50.25,,2635.9114,,
2010-06-03,,,589.7955,,50.93,,2676.7593,,
2010-06-04,,,589.8017,,52.5,,2691.0583,,
2010-06-07,,,589.7955,,50.48,,2649.1108,,
2010-06-08,,,589.7955,,50.1,,2626.9619,,
2010-06-09,,,589.8017,,50.2,,2641.9612,,
2010-06-10,,,589.7955,,51.18,,2684.459,,
2010-06-11,,,589.8017,,51.3,,2682.0588,,
2010-06-14,,,589.7955,,52.04,,2713.2573,,
2010-06-15,,,589.7955,,52.375,,2731.7065,,
2010-06-16,,,589.8017,,52.275,,2733.2063,,
2010-06-17,,,589.8017,,52.695,,2739.356,,
2010-06-18,,,589.8017,,52.55,,2718.5071,,
2010-06-21,,,589.7955,,53.55,,2761.6548,,
2010-06-22,,,589.8017,,53.99,,2744.3057,,
2010-06-23,,,589.8017,,53.54,,2754.7053,,
2010-06-24,,,589.8017,,53.01,,2760.355,,
2010-06-25,,,589.8017,,53.375,,2744.1057,,
2010-06-28,,,589.7955,,52.915,,2778.2539,,
2010-06-29,,,589.8017,,52.92,,2753.6052,,
2010-06-30,,,589.8017,,53.275,,2766.3545,,
2010-07-01,,,589.8017,,52.975,,2744.7556,,
2010-07-02,,,589.8017,,52.5,,2738.606,,
2010-07-05,,,589.7955,,52.865,,2722.6069,,
2010-07-06,,,589.7955,,52.955,,2743.8057,,
2010-07-07,,,589.7955,,52.505,,2739.2559,,
2010-07-08,,,589.8017,,53.005,,2761.4048,,
2010-07-09,,,589.7955,,53.255,,2786.8535,,
2010-07-12,,,589.8017,,53.89,,2790.9033,,
2010-07-13,,,589.7955,,54.445,,2809.6023,,
2010-07-14,,,589.8017,,54.0,,2792.8533,,
2010-07-15,,,589.8017,,54.0,,2788.8533,,
2010-07-16,,,589.8017,,53.815,,2797.053,,
2010-07-19,,,589.8017,,53.675,,2806.8525,,
2010-07-20,,,589.8017,,53.75,,2802.9026,,
2010-07-21,,,589.8017,,53.83,,2823.0515,,
2010-07-22,,,589.7955,,54.5,,2835.3008,,
2010-07-23,,,589.8017,,54.41,,2828.0012,,
2010-07-26,,,589.7955,,54.13,,2798.1028,,
2010-07-27,,,589.8017,,54.79,,2802.9026,,
2010-07-28,,,589.7955,,54.42,,2801.3027,,
2010-07-29,,,589.7955,,54.795,,2791.0532,,
2010-07-30,,,589.7955,,54.19,,2795.9531,,
2010-08-02,,,589.7955,,54.425,,2829.0513,,
2010-08-03,,,589.7955,,54.495,,2837.2009,,
2010-08-04,,,589.8017,,54.5,,2828.7014,,
2010-08-05,,,589.7955,,55.295,,2820.1519,,
2010-08-06,,,589.8017,,54.82,,2820.4019,,
2010-08-09,,,589.7955,,55.0,,2850.3501,,
2010-08-10,,,589.8017,,54.5,,2834.551,,
2010-08-11,,,589.8017,,54.705,,2801.1028,,
2010-08-12,,,589.8017,,54.665,,2798.1528,,
2010-08-13,,,589.8017,,54.5,,2833.8511,,
2010-08-16,,,589.8074,,54.035,,2841.7505,,
2010-08-17,,,589.7955,,54.02,,2843.5505,,
2010-08-18,,,589.8074,,54.61,,2875.2988,,
2010-08-19,,,589.8017,,55.03,,2899.3477,,
2010-08-20,,,589.8074,,55.43,,2891.3979,,
2010-08-23,,,589.7955,,55.93,,2918.7463,,
2010-08-24,,,589.7955,,55.63,,2903.4475,,
2010-08-25,,,589.7955,,55.1,,2872.0491,,
2010-08-26,,,589.8017,,54.47,,2858.4497,,
2010-08-27,,,589.8017,,54.46,,2829.5513,,
2010-08-30,,,589.8074,,54.695,,2830.9512,,
2010-08-31,,,589.7955,,54.455,,2816.052,,
2010-09-01,,,589.8074,,54.5,,2860.8496,,
2010-09-02,,,589.8074,,54.735,,2883.8984,,
2010-09-03,,,589.8074,,55.0,,2907.2471,,
2010-09-06,,,589.7955,,55.465,,2947.9949,,
2010-09-07,,,589.8074,,55.7,,2949.2449,,
2010-09-08,,,589.7955,,56.4,,2954.2947,,
2010-09-09,,,589.8074,,56.13,,2976.9436,,
2010-09-13,,,589.7955,,57.8,,3004.592,,
2010-09-14,,,589.8074,,58.025,,2984.6931,,
2010-09-15,,,589.7955,,58.595,,2987.9431,,
2010-09-16,,,589.8074,,58.5,,2944.0452,,
2010-09-17,,,589.8074,,59.085,,3004.792,,
2010-09-20,,,589.8074,,60.0,,3031.7905,,
2010-09-21,,,589.8074,,60.4,,3003.7419,,
2010-09-22,,,589.8074,,59.55,,2999.8923,,
2010-09-23,,,589.8017,,60.0,,3004.3921,,
2010-09-24,,,589.7955,,60.005,,3031.5906,,
2010-09-27,,,589.8074,,60.98,,3042.74,,
2010-09-28,,,589.8074,,60.2,,3046.5898,,
2010-09-29,,,589.8074,,60.695,,3029.4907,,
2010-09-30,,,589.8074,,60.15,,3003.6921,,
2010-10-01,,,589.7955,,61.5,,3066.5889,,
2010-10-04,,,589.8074,,61.98,,3100.887,,
2010-10-05,,,589.7955,,62.1,,3119.3359,,
2010-10-06,,,589.7955,,52.5,,3150.9343,,
2010-10-07,,,589.8017,,61.62,,3119.9858,,
2010-10-08,,,589.8074,,61.3,,3099.5872,,
2010-10-11,,,589.8074,,61.9,,3132.2351,,
2010-10-12,,,589.7955,,61.35,,3114.9363,,
2010-10-13,,,589.8074,,62.695,,3160.3337,,
2010-10-14,,,589.7955,,62.015,,3146.3345,,
2010-10-15,,,589.7955,,60.895,,3096.6873,,
2010-10-18,,,589.7955,,61.28,,3087.7876,,
2010-10-19,,,589.8017,,60.464,,3082.3879,,
2010-10-20,,,589.7955,,60.197,,3080.9382,,
2010-10-21,,,589.8017,,61.388,,3125.0356,,
2010-10-22,,,589.8017,,60.911,,3125.1357,,
2010-10-25,,,589.8017,,61.603,,3135.6853,,
2010-10-26,,,589.7955,,61.457,,3130.3354,,
2010-10-27,,,589.8017,,60.795,,3132.6353,,
2010-10-28,,,589.8017,,60.869,,3096.3872,,
2010-10-29,,,589.7955,,60.798,,3085.2878,,
2010-11-01,,,589.8017,,61.842,,3130.2854,,
2010-11-02,,,589.8017,,62.011,,3151.7842,,
2010-11-03,,,589.7955,,62.251,,3170.8833,,
2010-11-04,,,589.8017,,62.946,,3207.3813,,
2010-11-08,,,589.7955,,63.426,,3216.7307,,
2010-11-09,,,589.7955,,63.776,,3228.9304,,
2010-11-10,,,589.7955,,63.421,,3256.4788,,
2010-11-11,,,589.7955,,62.839,,3212.6311,,
2010-11-12,,,589.8017,,61.523,,3128.0854,,
2010-11-15,,,589.8017,,62.189,,3141.5847,,
2010-11-16,,,589.8017,,60.92,,3074.3384,,
2010-11-18,,,589.8017,,60.883,,3092.9873,,
2010-11-19,,,589.8017,,59.813,,3029.6909,,
2010-11-22,,,589.8017,,61.062,,3061.3892,,
2010-11-23,,,589.7955,,60.323,,3033.6907,,
2010-11-24,,,589.7955,,59.669,,3001.6423,,
2010-11-25,,,589.7955,,58.966,,2927.4961,,
2010-11-26,,,589.7955,,58.6,,2862.8496,,
2010-11-29,,,589.8017,,59.254,,2897.9976,,
2010-11-30,,,589.8017,,59.604,,2921.5964,,
2010-12-01,,,589.8017,,59.954,,3006.8918,,
2010-12-02,,,589.8017,,60.799,,3013.4417,,
2010-12-03,,,589.7955,,60.698,,2936.6458,,
2010-12-06,,,589.8017,,60.436,,2927.1963,,
2010-12-07,,,589.8017,,60.643,,2911.7969,,
2010-12-08,,,589.8017,,59.65,,2858.9995,,
2010-12-09,,,589.7955,,58.533,,2739.8059,,
2010-12-10,,,589.8017,,59.459,,2782.8538,,
2010-12-13,,,589.8017,,60.018,,2837.8008,,
2010-12-14,,,589.8017,,60.423,,2874.9988,,
2010-12-15,,,589.8017,,59.738,,2825.7017,,
2010-12-16,,,589.7955,,60.3,,2843.0005,,
2010-12-20,,,589.8017,,60.328,,2838.5508,,
2010-12-21,,,589.7955,,60.625,,2866.8994,,
2010-12-22,,,589.7955,,60.476,,2860.7495,,
2010-12-23,,,589.8017,,60.64,,2844.4504,,
2010-12-24,,,589.8017,,60.829,,2861.7996,,
2010-12-27,,,589.8017,,60.922,,2852.6001,,
2010-12-28,,,589.8017,,60.913,,2843.4507,,
2010-12-29,,,589.7955,,61.213,,2864.2993,,
2010-12-30,,,589.8017,,61.164,,2876.5989,,
2010-12-31,,,589.8017,,61.88,,2917.1968,,
2011-01-03,,,589.7955,,62.166,,2957.8945,,
2011-01-04,,,589.7955,,61.775,,2951.6948,,
2011-01-05,,,589.7955,,61.467,,2912.647,,
2011-01-06,,,589.7955,,60.746,,2867.9492,,
2011-01-07,,,589.7955,,59.897,,2783.5037,,
2011-01-10,,,589.7955,,58.501,,2708.7078,,
2011-01-11,,,589.8017,,57.869,,2690.7585,,
2011-01-12,,,589.7955,,59.489,,2746.9556,,
2011-01-13,,,589.8017,,58.428,,2736.5562,,
2011-01-14,,,589.7955,,57.551,,2688.0586,,
2011-01-17,,,589.8017,,57.352,,2663.46,,
2011-01-18,,,589.8017,,58.139,,2683.7588,,
2011-01-19,,,589.8017,,57.891,,2684.3589,,
2011-01-20,,,589.8017,,58.111,,2696.2581,,
2011-01-21,,,589.8017,,57.924,,2691.5083,,
2011-01-24,,,589.8017,,58.356,,2725.4568,,
2011-01-25,,,589.7955,,57.787,,2713.4075,,
2011-01-27,,,589.8017,,56.9,,2625.812,,
2011-01-28,,,589.7955,,55.846,,2548.3159,,
2011-01-31,,,589.8017,,55.468,,2553.5156,,
2011-02-01,,,589.8017,,54.597,,2503.9685,,
2011-02-02,,,589.7955,,54.633,,2509.2681,,
2011-02-03,,,589.7955,,55.901,,2532.417,,
2011-02-04,,,589.8017,,54.637,,2493.719,,
2011-02-07,,,589.8017,,55.19,,2470.5701,,
2011-02-08,,,589.7955,,53.974,,2382.8247,,
2011-02-09,,,589.7955,,53.355,,2282.1802,,
2011-02-10,,,589.8017,,53.124,,2307.5286,,
2011-02-11,,,589.8017,,53.966,,2369.3755,,
2011-02-14,,,589.7955,,55.506,,2449.3713,,
2011-02-15,,,589.8017,,55.476,,2458.9207,,
2011-02-16,,,589.7955,,55.742,,2453.071,,
2011-02-17,,,589.8017,,55.976,,2482.5693,,
2011-02-18,,,589.7955,,55.412,,2421.2727,,
2011-02-21,,,589.7955,,55.97,,2461.2207,,
2011-02-22,,,589.7955,,55.635,,2434.322,,
2011-02-23,,,589.7955,,54.843,,2408.0732,,
2011-02-24,,,589.7955,,53.529,,2309.0286,,
2011-02-25,,,589.8017,,53.815,,2300.1792,,
2011-02-28,,,589.8017,,54.161,,2311.2783,,
2011-03-01,,,589.8017,,55.773,,2401.2239,,
2011-03-03,,,589.8017,,55.889,,2405.0234,,
2011-03-04,,,589.7955,,56.194,,2408.1233,,
2011-03-07,,,589.7955,,55.355,,2367.6755,,
2011-03-08,,,589.7955,,55.847,,2401.5737,,
2011-03-09,,,589.7955,,56.004,,2424.4226,,
2011-03-10,,,589.8017,,55.788,,2415.1731,,
2011-03-11,,,589.7955,,55.327,,2379.425,,
2011-03-14,,,589.8017,,55.994,,2402.8237,,
2011-03-15,,,589.7955,,55.314,,2355.2761,,
2011-03-16,,,589.7955,,55.733,,2381.9248,,
2011-03-17,,,589.8017,,55.234,,2379.9749,,
2011-03-18,,,589.8017,,54.66,,2363.0256,,
2011-03-21,,,589.7955,,54.539,,2351.1265,,
2011-03-22,,,589.7955,,54.996,,2372.7253,,
2011-03-23,,,589.7955,,55.367,,2395.9741,,
2011-03-24,,,589.7955,,55.969,,2413.123,,
2011-03-25,,,589.7955,,56.661,,2443.4717,,
2011-03-28,,,589.8017,,57.587,,2456.4209,,
2011-03-29,,,589.8017,10.0,57.848,,2461.3206,,
2011-03-30,,,589.8017,10.4203,58.571,,2509.0181,,
2011-03-31,,,589.8017,10.4672,58.433,,2505.1184,,
2011-04-01,,,589.8017,10.4776,58.967,,2536.6667,,
2011-04-04,,,589.7955,10.4944,59.572,,2573.6147,,
2011-04-05,,,589.7955,10.4566,59.393,,2610.4128,,
2011-04-06,,,589.7955,10.4265,59.229,,2624.7122,,
2011-04-07,,,589.8017,10.4457,59.112,,2642.7112,,
2011-04-08,,,589.8017,10.4473,58.894,,2592.4639,,
2011-04-11,,,589.8017,10.3964,58.456,,2559.2654,,
2011-04-13,,,589.7955,10.555,59.338,,2594.9636,,
2011-04-15,,,589.8017,10.271,58.646,,2582.2642,,
2011-04-18,,,589.8017,10.349,57.761,,2546.0662,,
2011-04-19,,,589.7955,10.236,57.813,,2551.366,,
2011-04-20,,,589.7955,10.245,59.171,,2587.5139,,
2011-04-21,,,589.7955,10.407,59.48,,2590.6638,,
2011-04-25,,,589.8017,10.463,59.52,,2605.813,,
2011-04-26,,,589.7955,10.597,59.243,,2612.0127,,
